  "PINCODE,C,6","CITY,C,25","STATE,C,15","REGION,C,10","NEWZONE,C,8"
454775,INDORE,MADHYA PRADESH,WEST2,B
455001,DEWAS,MADHYA PRADESH,WEST2,B
455003,DEWAS,MADHYA PRADESH,WEST2,B
456001,UJJAIN,MADHYA PRADESH,WEST2,C
456003,UJJAIN,MADHYA PRADESH,WEST2,C
456010,UJJAIN,MADHYA PRADESH,WEST2,C
456335,UJJAIN,MADHYA PRADESH,WEST2,C
457001,RATLAM,MADHYA PRADESH,WEST2,C
457112,RATLAM,MADHYA PRADESH,WEST2,C
458001,MANDSAUR,MADHYA PRADESH,WEST2,C
458441,NEEMUCH,MADHYA PRADESH,WEST2,C
460001,BETUL,MADHYA PRADESH,WEST2,C
460002,BETUL,MADHYA PRADESH,WEST2,C
460004,BETUL,MADHYA PRADESH,WEST2,C
460005,BETUL,MADHYA PRADESH,WEST2,C
461001,BHOPAL,MADHYA PRADESH,WEST2,C
461111,BHOPAL,MADHYA PRADESH,WEST2,C
462001,BHOPAL,MADHYA PRADESH,WEST2,A
462002,BHOPAL,MADHYA PRADESH,WEST2,A
462003,BHOPAL,MADHYA PRADESH,WEST2,A
462004,BHOPAL,MADHYA PRADESH,WEST2,A
462007,BHOPAL,MADHYA PRADESH,WEST2,A
462008,BHOPAL,MADHYA PRADESH,WEST2,A
462010,BHOPAL,MADHYA PRADESH,WEST2,A
462011,BHOPAL,MADHYA PRADESH,WEST2,A
462012,BHOPAL,MADHYA PRADESH,WEST2,A
462013,BHOPAL,MADHYA PRADESH,WEST2,A
462016,BHOPAL,MADHYA PRADESH,WEST2,A
462018,BHOPAL,MADHYA PRADESH,WEST2,A
462021,BHOPAL,MADHYA PRADESH,WEST2,A
462022,BHOPAL,MADHYA PRADESH,WEST2,A
462023,BHOPAL,MADHYA PRADESH,WEST2,A
462024,BHOPAL,MADHYA PRADESH,WEST2,A
462026,BHOPAL,MADHYA PRADESH,WEST2,A
462027,BHOPAL,MADHYA PRADESH,WEST2,A
462030,BHOPAL,MADHYA PRADESH,WEST2,A
462038,BHOPAL,MADHYA PRADESH,WEST2,A
462039,BHOPAL,MADHYA PRADESH,WEST2,A
462040,BHOPAL,MADHYA PRADESH,WEST2,A
462042,BHOPAL,MADHYA PRADESH,WEST2,A
462043,BHOPAL,MADHYA PRADESH,WEST2,A
462046,BHOPAL,MADHYA PRADESH,WEST2,A
464001,VIDISHA,MADHYA PRADESH,WEST2,C
464221,VIDISHA,MADHYA PRADESH,WEST2,C
464551,BHOPAL,MADHYA PRADESH,WEST2,C
465001,UJJAIN,MADHYA PRADESH,WEST2,C
466001,BHOPAL,MADHYA PRADESH,WEST2,C
466445,BHOPAL,MADHYA PRADESH,WEST2,C
466666,PANVEL,MAHARASHTRA,WEST1,A
470001,BHOPAL,MADHYA PRADESH,WEST2,C
470002,BHOPAL,MADHYA PRADESH,WEST2,C
470003,BHOPAL,MADHYA PRADESH,WEST2,C
470113,BHOPAL,MADHYA PRADESH,WEST2,C
470124,BHOPAL,MADHYA PRADESH,WEST2,C
470661,BHOPAL,MADHYA PRADESH,WEST2,C
471001,BHOPAL,MADHYA PRADESH,WEST2,C
473001,GUNA,MADHYA PRADESH,WEST2,C
473002,GUNA,MADHYA PRADESH,WEST2,C
473111,GUNA,MADHYA PRADESH,WEST2,C
473112,GUNA,MADHYA PRADESH,WEST2,C
473113,GUNA,MADHYA PRADESH,WEST2,C
473226,GUNA,MADHYA PRADESH,WEST2,C
473331,GUNA,MADHYA PRADESH,WEST2,C
473551,SHIVPURI,MADHYA PRADESH,WEST2,C
473638,SHIVPURI,MADHYA PRADESH,WEST2,C
474001,GWALIOR,MADHYA PRADESH,WEST2,B
474002,GWALIOR,MADHYA PRADESH,WEST2,B
474003,GWALIOR,MADHYA PRADESH,WEST2,B
474004,GWALIOR,MADHYA PRADESH,WEST2,B
474005,GWALIOR,MADHYA PRADESH,WEST2,B
474006,GWALIOR,MADHYA PRADESH,WEST2,B
474007,GWALIOR,MADHYA PRADESH,WEST2,B
474008,GWALIOR,MADHYA PRADESH,WEST2,B
474009,GWALIOR,MADHYA PRADESH,WEST2,B
474010,GWALIOR,MADHYA PRADESH,WEST2,B
474011,GWALIOR,MADHYA PRADESH,WEST2,B
474012,GWALIOR,MADHYA PRADESH,WEST2,B
474020,GWALIOR,MADHYA PRADESH,WEST2,B
476001,MORENA,MADHYA PRADESH,WEST2,C
477001,GWALIOR,MADHYA PRADESH,WEST2,C
477116,GWALIOR,MADHYA PRADESH,WEST2,B
477117,GWALIOR,MADHYA PRADESH,WEST2,B
480001,BHOPAL,MADHYA PRADESH,WEST2,C
480002,BHOPAL,MADHYA PRADESH,WEST2,C
482001,JABALPUR,MADHYA PRADESH,WEST2,C
482002,JABALPUR,MADHYA PRADESH,WEST2,C
482003,JABALPUR,MADHYA PRADESH,WEST2,C
482004,JABALPUR,MADHYA PRADESH,WEST2,C
482005,JABALPUR,MADHYA PRADESH,WEST2,C
482006,JABALPUR,MADHYA PRADESH,WEST2,C
482007,JABALPUR,MADHYA PRADESH,WEST2,C
482008,JABALPUR,MADHYA PRADESH,WEST2,C
482009,JABALPUR,MADHYA PRADESH,WEST2,C
482010,JABALPUR,MADHYA PRADESH,WEST2,C
482011,JABALPUR,MADHYA PRADESH,WEST2,C
482020,JABALPUR,MADHYA PRADESH,WEST2,C
482224,BHOPAL,MADHYA PRADESH,WEST2,C
483501,KATNI,MADHYA PRADESH,WEST2,C
483503,KATNI,MADHYA PRADESH,WEST2,C
483504,KATNI,MADHYA PRADESH,WEST2,C
483507,KATNI,MADHYA PRADESH,WEST2,C
485001,SATNA,MADHYA PRADESH,WEST2,C
485002,SATNA,MADHYA PRADESH,WEST2,C
485003,SATNA,MADHYA PRADESH,WEST2,C
485004,SATNA,MADHYA PRADESH,WEST2,C
485005,SATNA,MADHYA PRADESH,WEST2,C
486001,SATNA,MADHYA PRADESH,WEST2,C
490001,BHILAI,CHHATISGARH,WEST1,C
490006,BHILAI,CHHATISGARH,WEST1,C
490009,BHILAI,CHHATISGARH,WEST1,C
490011,BHILAI,CHHATISGARH,WEST1,C
490012,BHILAI,CHHATISGARH,WEST1,C
490013,BHILAI,CHHATISGARH,WEST1,C
490020,BHILAI,CHHATISGARH,WEST1,C
490021,BHILAI,CHHATISGARH,WEST1,C
490023,BHILAI,CHHATISGARH,WEST1,C
490024,BHILAI,CHHATISGARH,WEST1,C
490027,BHILAI,CHHATISGARH,WEST1,C
490036,BHILAI,CHHATISGARH,WEST1,C
491001,BHILAI,CHHATISGARH,WEST1,C
491002,BHILAI,CHHATISGARH,WEST1,C
492001,RAIPUR,CHHATISGARH,WEST1,C
492003,RAIPUR,CHHATISGARH,WEST1,C
492004,RAIPUR,CHHATISGARH,WEST1,C
492005,RAIPUR,CHHATISGARH,WEST1,C
492006,RAIPUR,CHHATISGARH,WEST1,C
492007,RAIPUR,CHHATISGARH,WEST1,C
492008,RAIPUR,CHHATISGARH,WEST1,C
492009,RAIPUR,CHHATISGARH,WEST1,C
492010,RAIPUR,CHHATISGARH,WEST1,C
492012,RAIPUR,CHHATISGARH,WEST1,C
492013,RAIPUR,CHHATISGARH,WEST1,C
493221,RAIPUR,CHHATISGARH,WEST1,C
495001,BILASPUR,CHHATISGARH,WEST1,C
495005,BILASPUR,CHHATISGARH,WEST1,C
495006,BILASPUR,CHHATISGARH,WEST1,C
495223,BILASPUR,CHHATISGARH,WEST1,C
500001,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500002,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500003,SECUNDERABAD,ANDHRA PRADESH,SOUTH1,A
500004,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500005,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500006,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500007,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500008,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500009,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500010,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500011,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500012,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500013,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500014,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500015,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500016,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500017,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500018,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500019,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500020,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500021,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500022,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500023,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500024,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500025,SECUNDERABAD,ANDHRA PRADESH,SOUTH1,A
500026,SECUNDERABAD,ANDHRA PRADESH,SOUTH1,A
500027,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500028,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500029,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500030,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500031,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500032,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500033,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500034,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500035,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500036,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500037,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500038,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500039,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500040,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500041,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500042,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500043,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500044,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500045,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500046,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500047,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500048,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500049,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500050,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500051,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500052,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500053,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500054,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500055,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500056,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500057,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500058,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500059,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500060,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500061,SECUNDERABAD,ANDHRA PRADESH,SOUTH1,A
500062,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500063,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500064,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500065,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500066,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500067,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500068,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500069,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500070,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500071,SECUNDERABAD,ANDHRA PRADESH,SOUTH1,A
500072,KUKATPALLY,ANDHRA PRADESH,SOUTH1,A
500073,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500074,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500075,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500076,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500077,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500078,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500079,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500080,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500081,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500082,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500083,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500084,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500085,KUKATPALLY,ANDHRA PRADESH,SOUTH1,A
500087,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500088,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500089,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500090,KUKATPALLY,ANDHRA PRADESH,SOUTH1,A
500092,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500093,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500094,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500095,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500096,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500097,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500098,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500123,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500146,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500170,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500177,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500178,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500195,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500409,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500472,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500475,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500476,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500484,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500486,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500488,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500605,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500768,SECUNDERABAD,ANDHRA PRADESH,SOUTH1,A
500789,SECUNDERABAD,ANDHRA PRADESH,SOUTH1,A
500890,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500960,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
500991,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
501218,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
501301,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
501401,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
501507,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
501511,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
501512,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
502001,SANGAREDDY,ANDHRA PRADESH,SOUTH1,C
502032,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
502102,MUTHANGI,ANDHRA PRADESH,SOUTH1,C
502103,SECUNDERABAD,ANDHRA PRADESH,SOUTH1,C
502300,MUTHANGI,ANDHRA PRADESH,SOUTH1,C
502307,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
502312,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
502319,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
502324,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
502325,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
502329,HYDERABAD,ANDHRA PRADESH,SOUTH1,A
503001,NIZAMABAD,ANDHRA PRADESH,SOUTH1,C
503002,NIZAMABAD,ANDHRA PRADESH,SOUTH1,C
503003,NIZAMABAD,ANDHRA PRADESH,SOUTH1,C
503111,SECUNDERABAD,ANDHRA PRADESH,SOUTH1,C
503185,SECUNDERABAD,ANDHRA PRADESH,SOUTH1,C
504001,SECUNDERABAD,ANDHRA PRADESH,SOUTH1,C
504002,SECUNDERABAD,ANDHRA PRADESH,SOUTH1,C
504106,SECUNDERABAD,ANDHRA PRADESH,SOUTH1,C
504208,MANCHERIAL,ANDHRA PRADESH,SOUTH1,C
504209,MANCHERIAL,ANDHRA PRADESH,SOUTH1,C
504231,SECUNDERABAD,ANDHRA PRADESH,SOUTH1,C
504251,SECUNDERABAD,ANDHRA PRADESH,SOUTH1,C
504296,SECUNDERABAD,ANDHRA PRADESH,SOUTH1,C
505001,KARIMNAGAR,ANDHRA PRADESH,SOUTH1,C
505002,KARIMNAGAR,ANDHRA PRADESH,SOUTH1,C
505208,GODAVARIKHANI,ANDHRA PRADESH,SOUTH1,C
505209,GODAVARIKHANI,ANDHRA PRADESH,SOUTH1,C
505210,GODAVARIKHANI,ANDHRA PRADESH,SOUTH1,C
505215,GODAVARIKHANI,ANDHRA PRADESH,SOUTH1,C
505301,SECUNDERABAD,ANDHRA PRADESH,SOUTH1,C
505325,SECUNDERABAD,ANDHRA PRADESH,SOUTH1,C
505326,SECUNDERABAD,ANDHRA PRADESH,SOUTH1,C
505327,SECUNDERABAD,ANDHRA PRADESH,SOUTH1,C
506001,WARANGAL,ANDHRA PRADESH,SOUTH1,B
506002,WARANGAL,ANDHRA PRADESH,SOUTH1,B
506003,WARANGAL,ANDHRA PRADESH,SOUTH1,B
506004,WARANGAL,ANDHRA PRADESH,SOUTH1,B
506005,WARANGAL,ANDHRA PRADESH,SOUTH1,B
506006,WARANGAL,ANDHRA PRADESH,SOUTH1,B
506007,WARANGAL,ANDHRA PRADESH,SOUTH1,B
506008,WARANGAL,ANDHRA PRADESH,SOUTH1,B
506009,WARANGAL,ANDHRA PRADESH,SOUTH1,B
506010,WARANGAL,ANDHRA PRADESH,SOUTH1,B
506012,WARANGAL,ANDHRA PRADESH,SOUTH1,B
506013,WARANGAL,ANDHRA PRADESH,SOUTH1,B
506015,WARANGAL,ANDHRA PRADESH,SOUTH1,B
507001,KHAMMAM,ANDHRA PRADESH,SOUTH1,C
507003,KHAMMAM,ANDHRA PRADESH,SOUTH1,C
507004,KHAMMAM,ANDHRA PRADESH,SOUTH1,C
507101,KOTHGUDEM,ANDHRA PRADESH,SOUTH1,C
508001,NALAGONDA,ANDHRA PRADESH,SOUTH1,C
508207,SECUNDERABAD,ANDHRA PRADESH,SOUTH1,C
508213,SURYAPET,ANDHRA PRADESH,SOUTH1,C
509001,MAHBUB NAGAR,ANDHRA PRADESH,SOUTH1,C
509002,MAHBUB NAGAR,ANDHRA PRADESH,SOUTH1,C
509103,SECUNDERABAD,ANDHRA PRADESH,SOUTH1,C
509125,SECUNDERABAD,ANDHRA PRADESH,SOUTH1,C
509209,MAHBUBNAGAR,ANDHRA PRADESH,SOUTH1,C
509210,MAHBUBNAGAR,ANDHRA PRADESH,SOUTH1,C
509301,MAHBUBNAGAR,ANDHRA PRADESH,SOUTH1,C
515001,ANANTAPUR,ANDHRA PRADESH,SOUTH2,C
515002,ANANTAPUR,ANDHRA PRADESH,SOUTH2,C
515003,ANANTAPUR,ANDHRA PRADESH,SOUTH2,C
515004,ANANTAPUR,ANDHRA PRADESH,SOUTH2,C
515801,BELLARY,ANDHRA PRADESH,SOUTH2,C
516001,TIRUPATI,ANDHRA PRADESH,SOUTH1,C
516002,TIRUPATI,ANDHRA PRADESH,SOUTH1,C
516003,TIRUPATI,ANDHRA PRADESH,SOUTH1,C
516004,TIRUPATI,ANDHRA PRADESH,SOUTH1,C
516360,TIRUPATI,ANDHRA PRADESH,SOUTH1,C
517001,VELLORE,ANDHRA PRADESH,SOUTH1,C
517002,VELLORE,ANDHRA PRADESH,SOUTH1,C
517003,VELLORE,ANDHRA PRADESH,SOUTH1,C
517004,VELLORE,ANDHRA PRADESH,SOUTH1,C
517501,TIRUPATI,ANDHRA PRADESH,SOUTH1,B
517502,TIRUPATI,ANDHRA PRADESH,SOUTH1,B
517503,TIRUPATI,ANDHRA PRADESH,SOUTH1,B
517505,TIRUPATI,ANDHRA PRADESH,SOUTH1,B
517506,TIRUPATI,ANDHRA PRADESH,SOUTH1,B
517507,TIRUPATI,ANDHRA PRADESH,SOUTH1,B
517520,TIRUPATI,ANDHRA PRADESH,SOUTH1,B
518001,KURNOOL,ANDHRA PRADESH,SOUTH1,C
518002,KURNOOL,ANDHRA PRADESH,SOUTH1,C
518003,KURNOOL,ANDHRA PRADESH,SOUTH1,C
518004,KURNOOL,ANDHRA PRADESH,SOUTH1,C
518005,KURNOOL,ANDHRA PRADESH,SOUTH1,C
518301,SECUNDERABAD,ANDHRA PRADESH,SOUTH1,C
518501,NANDYAL,ANDHRA PRADESH,SOUTH1,C
518503,NANDYAL,ANDHRA PRADESH,SOUTH1,C
520001,VIJAYAWADA,ANDHRA PRADESH,SOUTH1,A
520002,VIJAYAWADA,ANDHRA PRADESH,SOUTH1,A
520003,VIJAYAWADA,ANDHRA PRADESH,SOUTH1,A
520004,VIJAYAWADA,ANDHRA PRADESH,SOUTH1,A
520005,VIJAYAWADA,ANDHRA PRADESH,SOUTH1,A
520006,VIJAYAWADA,ANDHRA PRADESH,SOUTH1,A
520007,VIJAYAWADA,ANDHRA PRADESH,SOUTH1,A
520008,VIJAYAWADA,ANDHRA PRADESH,SOUTH1,A
520009,VIJAYAWADA,ANDHRA PRADESH,SOUTH1,A
520010,VIJAYAWADA,ANDHRA PRADESH,SOUTH1,A
520011,VIJAYAWADA,ANDHRA PRADESH,SOUTH1,A
520012,VIJAYAWADA,ANDHRA PRADESH,SOUTH1,A
520013,VIJAYAWADA,ANDHRA PRADESH,SOUTH1,A
520014,VIJAYAWADA,ANDHRA PRADESH,SOUTH1,A
520015,VIJAYAWADA,ANDHRA PRADESH,SOUTH1,A
521001,MACHILIPATNAM,ANDHRA PRADESH,SOUTH1,C
521108,VIJAYAWADA,ANDHRA PRADESH,SOUTH1,A
521137,PORANKI,ANDHRA PRADESH,SOUTH1,C
521201,ELURU,ANDHRA PRADESH,SOUTH1,C
521225,VIJAYAWADA,ANDHRA PRADESH,SOUTH1,A
521301,GUDIWADA,ANDHRA PRADESH,SOUTH1,C
522001,GUNTUR,ANDHRA PRADESH,SOUTH1,B
522002,GUNTUR,ANDHRA PRADESH,SOUTH1,B
522003,GUNTUR,ANDHRA PRADESH,SOUTH1,B
522004,GUNTUR,ANDHRA PRADESH,SOUTH1,B
522005,GUNTUR,ANDHRA PRADESH,SOUTH1,B
522006,GUNTUR,ANDHRA PRADESH,SOUTH1,B
522007,GUNTUR,ANDHRA PRADESH,SOUTH1,B
522019,GUNTUR,ANDHRA PRADESH,SOUTH1,B
522022,GUNTUR,ANDHRA PRADESH,SOUTH1,B
522034,GUNTUR,ANDHRA PRADESH,SOUTH1,B
522101,TENALI,ANDHRA PRADESH,SOUTH1,C
522124,TENALI,ANDHRA PRADESH,SOUTH1,C
522201,TENALI,ANDHRA PRADESH,SOUTH1,C
522233,GUNTUR,ANDHRA PRADESH,SOUTH1,B
522403,GUNTUR,ANDHRA PRADESH,SOUTH1,B
522509,GUNTUR,ANDHRA PRADESH,SOUTH1,B
522601,GUNTUR,ANDHRA PRADESH,SOUTH1,C
522616,GUNTUR,ANDHRA PRADESH,SOUTH1,B
522619,GUNTUR,ANDHRA PRADESH,SOUTH1,B
523001,ONGOLE,ANDHRA PRADESH,SOUTH1,C
523002,ONGOLE,ANDHRA PRADESH,SOUTH1,C
523155,TENALI,ANDHRA PRADESH,SOUTH1,C
524001,NELLORE,ANDHRA PRADESH,SOUTH1,B
524002,NELLORE,ANDHRA PRADESH,SOUTH1,B
524003,NELLORE,ANDHRA PRADESH,SOUTH1,B
524004,NELLORE,ANDHRA PRADESH,SOUTH1,B
524005,NELLORE,ANDHRA PRADESH,SOUTH1,B
524101,NELLORE,ANDHRA PRADESH,SOUTH1,C
524126,NELLORE,ANDHRA PRADESH,SOUTH1,C
524137,NELLORE,ANDHRA PRADESH,SOUTH1,B
524201,NELLORE,ANDHRA PRADESH,SOUTH1,C
524202,NELLORE,ANDHRA PRADESH,SOUTH1,C
524305,NELLORE,ANDHRA PRADESH,SOUTH1,B
524306,NELLORE,ANDHRA PRADESH,SOUTH1,B
524308,NELLORE,ANDHRA PRADESH,SOUTH1,B
524311,NELLORE,ANDHRA PRADESH,SOUTH1,B
524313,NELLORE,ANDHRA PRADESH,SOUTH1,B
524316,NELLORE,ANDHRA PRADESH,SOUTH1,B
524320,NELLORE,ANDHRA PRADESH,SOUTH1,B
524321,NELLORE,ANDHRA PRADESH,SOUTH1,B
524341,NELLORE,ANDHRA PRADESH,SOUTH1,B
524344,NELLORE,ANDHRA PRADESH,SOUTH1,B
524346,NELLORE,ANDHRA PRADESH,SOUTH1,B
530001,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,A
530002,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,A
530003,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,A
530004,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,A
530005,VISHAKHAPATNAM,ANDHRA PRADESH,SOUTH1,A
530006,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,A
530007,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,A
530008,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,A
530009,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,A
530010,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,A
530011,VISHAKHAPATNAM,ANDHRA PRADESH,SOUTH1,A
530012,VISHAKHAPATNAM,ANDHRA PRADESH,SOUTH1,A
530013,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,A
530014,VISHAKHAPATNAM,ANDHRA PRADESH,SOUTH1,A
530015,VISHAKHAPATNAM,ANDHRA PRADESH,SOUTH1,A
530016,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,A
530017,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,A
530018,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,A
530020,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,A
530021,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,A
530022,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,A
530023,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,A
530024,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,A
530025,VISHAKHAPATNAM,ANDHRA PRADESH,SOUTH1,A
530026,VISHAKHAPATNAM,ANDHRA PRADESH,SOUTH1,A
530027,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,A
530028,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,A
530029,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,A
530032,VISHAKHAPATNAM,ANDHRA PRADESH,SOUTH1,A
530035,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,A
530037,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,A
530040,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,A
530041,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,A
530043,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,A
530044,VISHAKHAPATNAM,ANDHRA PRADESH,SOUTH1,A
530045,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,A
530046,VISHAKHAPATNAM,ANDHRA PRADESH,SOUTH1,A
530047,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,A
